subject,group,channel,mse_norm,mse_phys
sub-077,F,P3,0.278618723154068,3.3202178048044984e-10
sub-077,F,P4,0.22303345799446106,2.6621012609242243e-10
sub-078,F,Fp1,0.29201892018318176,4.0034116597392287e-10
sub-078,F,Fp2,0.20551414787769318,2.8236356034254566e-10
sub-078,F,P3,0.20977985858917236,2.437513590650289e-10
sub-078,F,P4,0.17746523022651672,2.1809442898504024e-10
sub-079,F,Fp1,0.15759824216365814,2.653719630111768e-10
sub-079,F,Fp2,0.22062933444976807,3.9338485011330786e-10
sub-079,F,P3,0.19679853320121765,2.0121320873832395e-10
sub-079,F,P4,0.16888941824436188,1.7393281456245365e-10
sub-080,F,Fp1,0.6104151606559753,6.734260411941451e-10
sub-080,F,Fp2,0.6271671056747437,7.446314179841005e-10
sub-080,F,P3,0.8038822412490845,8.423677342724393e-10
sub-080,F,P4,0.7380799055099487,7.972119543596231e-10
sub-081,F,Fp1,0.37373948097229004,3.98474508052537e-10
sub-081,F,Fp2,0.36654505133628845,3.819562663350762e-10
sub-081,F,P3,0.3178026080131531,3.390193546270467e-10
sub-081,F,P4,0.41285523772239685,4.377994942509971e-10
sub-082,F,Fp1,0.3537566363811493,4.0567707650484976e-10
sub-082,F,Fp2,0.4407927393913269,5.661384863749574e-10
sub-082,F,P3,0.4680235981941223,5.19906016532754e-10
sub-082,F,P4,0.312879741191864,3.431083528044151e-10
sub-083,F,Fp1,0.22672119736671448,2.521396856511712e-10
sub-083,F,Fp2,0.4285237193107605,4.690054136378818e-10
sub-083,F,P3,0.3054182529449463,3.210203455622395e-10
sub-083,F,P4,0.4179854989051819,4.4007115027067864e-10
sub-084,F,Fp1,0.9720028638839722,7.506636726514976e-10
sub-084,F,Fp2,0.753146231174469,5.650953217794912e-10
sub-084,F,P3,0.7888723611831665,6.231998659221719e-10
sub-084,F,P4,0.5054330825805664,4.1249077941880563e-10
sub-085,F,Fp1,0.6785959601402283,1.0046801255785925e-09
sub-085,F,Fp2,0.4217143952846527,6.459281358741195e-10
sub-085,F,P3,0.8524497747421265,9.60707783235773e-10
sub-085,F,P4,0.6742931008338928,7.667544892712919e-10
sub-086,F,Fp1,0.23989641666412354,9.853590413375497e-10
sub-086,F,Fp2,0.3935026526451111,1.6314479920743272e-09
sub-086,F,P3,0.45440706610679626,5.522516126495986e-10
sub-086,F,P4,0.3639644980430603,4.367150761930749e-10
sub-087,F,Fp1,0.13437967002391815,1.6050610016245617e-10
sub-087,F,Fp2,0.2445388287305832,2.877219181130075e-10
sub-087,F,P3,0.19659391045570374,2.1482115396729333e-10
sub-087,F,P4,0.29838719964027405,3.202736421212492e-10
sub-088,F,Fp1,0.6468859910964966,6.590463894454232e-10
sub-088,F,Fp2,0.587143063545227,6.068448228439072e-10
sub-088,F,P3,0.4537211060523987,4.521537169516799e-10
sub-088,F,P4,0.4624216556549072,4.689691166937883e-10
